NOM;ANNEE;FDis;FDiv;FEve;FRic;FGR-6;gr1;gr2;gr3;gr4;gr5;gr6;RaoQ;sing;nbsp;forag;diet;nest;migr;date;home;eggs;mass;AEGCAU;ALAARV;ALERUF;ANTTRI;CARCAN;CARCAR;CARCHL;CERBRA;CISJUN;COLPAL;COTCOT;CUCCAN;DENMAJ;DENMED;DENMIN;DRYMAR;EMBCIR;EMBCIT;ERIRUB;FRICOE;GARGLA;HIPPOL;JYNTOR;LANCOL;LULARB;LUSMEG;MERAPI;MILCAL;MOTALB;MOTFLA;MUSSTR;ORIORI;PARCAE;PARMAJ;PARPAL;PHACOL;PHYBON;PHYCOL;PICPIC;PICVIR;PRUMOD;PYRPYR;REGIGN;SAXTOR;SERSER;SITEUR;STRDEC;STRTUR;STUVUL;SYLATR;SYLBOR;SYLCOM;TROTRO;TURMER;TURPHI;TURVIS;UPUEPO
C13;2001;0.414825999089138;0.714608327451815;0.87187714453119;0.204743109989598;6;8;4;2;4;2;2;0.177186153892687;9;9;ground;insect;shrub;short;june;small;4.86363636363636;74.7909090909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;2;0;0;4;0;2;0;0
C14;2001;0.412891099466881;0.879030529009925;0.822342061106149;0.136181039998736;5;4;6;2;4;0;8;0.173357198020396;10;10;prober;mixed;tree;short;march;small;4.41666666666667;69.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;2;0;0;0;2;2;0;2;0;0;2;2;4;2;0
C15;2001;0.356606156903587;0.692565655062908;0.839782128833652;0.0739635619328344;5;4;16;4;2;0;2;0.141179790282344;10;10;under;mixed;shrub;short;lateapr;small;5.03571428571429;63.2857142857143;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;6;0;2;2;2;0;0;0
C16;2001;0.397996138915058;0.736388000232247;0.795422273447664;0.278241676909715;6;6;12;12;4;2;8;0.163839131947644;16;16;ground;mixed;shrub;short;lateapr;small;4.5;70.5727272727273;0;4;0;4;0;0;0;0;0;2;0;2;2;0;0;0;2;0;2;0;0;4;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;2;0;4;2;2;0
C17;2001;0.394620580971804;0.837248296768613;0.892596922304808;0.268861949993368;6;6;8;8;1;8;8;0.16007559201799;15;15;canopy;insect;cavity;short;earlapr;small;5.37179487179487;47.9846153846154;0;0;0;0;0;0;0;2;0;0;0;2;4;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;4;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2;4;4;0;0
C18;2001;0.390786140254123;0.78041725689756;0.821013264832564;0.242600103018392;6;4;14;14;8;2;6;0.157098179540612;16;16;ground;insect;ground;short;lateapr;mid;4.3125;91.35;0;6;0;4;0;0;0;0;0;4;0;2;0;0;0;0;0;2;2;0;0;2;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;2;2;0;4;0;0;0;6;0;0;2
C19;2001;0.392561440080705;0.701364518276914;0.924316602426824;0.153831823190024;5;7;4;12;6;0;4;0.157558310852091;15;15;ground;insect;shrub;short;march;small;4.33333333333333;68.3515151515151;0;2;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;2;0;0;2;2;0;0;0;2;0;0;0;0;0;0;3;2;0;0;2;0;0;0;2;0;4;0;0;0
C20;2001;0.3726710437703;0.750166282012237;0.837628078051027;0.135058047553424;5;10;18;2;2;0;4;0.146993403848309;11;11;canopy;mixed;tree;short;lateapr;small;5.13888888888889;53.4777777777778;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;6;0;0;4;2;2;0;0
C21;2001;0.404116505742644;0.727470310444224;0.851046955042541;0.24560781426264;6;6;16;8;4;6;6;0.167988414716676;15;15;canopy;insect;tree;short;lateapr;small;4.80434782608696;89.7173913043478;0;0;0;0;0;0;0;2;0;4;0;2;2;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;4;0;0;4;4;0;2;0
C22;2001;0.385400964763023;0.849749981783787;0.825437020781074;0.212609139634368;6;6;18;2;6;4;6;0.158849889579951;14;14;under;mixed;shrub;short;lateapr;small;4.95238095238095;68.0142857142857;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;2;4;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;10;0;0;4;4;2;0;0
C23;2001;0.397958446828955;0.786784440747889;0.867531704305757;0.233911549026703;6;10;12;2;2;8;8;0.161464199407137;16;16;canopy;mixed;cavity;short;earlapr;small;5.64285714285714;41.5571428571429;0;0;0;0;0;0;2;2;0;0;0;2;2;0;0;0;0;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;2;0;0;2;0;0;0;2;0;0;2;6;2;0;2
C24;2001;0.408703391758166;0.791309616160462;0.867757724516047;0.216353780208027;6;8;12;4;7;2;8;0.172362676066549;17;17;under;mixed;shrub;short;lateapr;small;5.04878048780488;69.6146341463415;0;0;0;0;0;0;2;2;0;2;0;2;0;0;0;0;0;0;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;2;2;0;0;0;2;0;4;0;0;2;4;4;0;0
C25;2001;0.393743206509204;0.818250927806585;0.787407806056103;0.228767821366835;6;4;16;4;5;6;8;0.162404191204058;17;17;under;mixed;shrub;short;lateapr;mid;5.11627906976744;75.6279069767442;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;4;4;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;0;0;2;0;2;0;6;0;0;2;4;2;2;2
C26;2001;0.41276443455638;0.764687758828435;0.831300618861653;0.236544727370037;6;4;3;4;9;2;4;0.174339907298566;12;12;ground;insect;ground;resid;may;small;4.57692307692308;74.1384615384615;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;2;0;0;0;2;2;2;2;0;2
C27;2001;0.401629091242258;0.801483945039072;0.874961645937389;0.15285801823441;5;2;8;0;5;2;3;0.169024556313191;10;10;under;mixed;shrub;short;lateapr;small;4.775;56.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;1;2;0;2
C28;2001;0.324382264097133;0.834735975036436;0.694948758932419;0.151591597338857;5;0;14;2;2;1;3;0.125062679798226;7;7;under;mixed;shrub;short;lateapr;mid;4.43181818181818;44.5272727272727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;0;6;0;0;0;3;0;0;0
C29;2001;0.371773879438792;0.853877121938975;0.867910891887772;0.249276295807025;6;2;10;4;1;6;2;0.142647063054883;11;11;canopy;insect;cavity;short;lateapr;small;5.38;35.264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;4;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;2;0;2
C30;2001;0.378158901291677;0.692947448464725;0.910675383459744;0.16180922031457;4;2;5;3;8;0;0;0.145396087778348;9;9;ground;seeds;shrub;resid;may;small;3.86111111111111;59.7722222222222;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;2;0;2;0;0;0;0;0
C31;2001;0.396195102816385;0.743581327697825;0.854284956709763;0.241118852694636;6;4;12;16;8;2;9;0.159077069666012;18;18;ground;insect;shrub;short;march;small;4.57843137254902;57.8549019607843;0;8;0;2;2;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;4;1;2;0;2;0;8;0;0;2
C32;2001;0.401947075595037;0.764480993552374;0.859028916457631;0.219095915282283;5;8;12;12;13;0;9;0.164617424171854;22;22;ground;mixed;ground;short;earlapr;small;4.23148148148148;57.0555555555556;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;2;2;0;2;0;0;0;4;0;2;0;0;0;2;0;2;0;0;2;2;1;0;0;0;0;0;2;0;4;2;1;4;0;2;2;8;0;0;0
C33;2001;0.405813813865617;0.765526834151219;0.893338959928047;0.267048718732358;6;13;12;6;6;4;4;0.169429083138078;18;18;canopy;insect;ground;short;lateapr;small;5.17777777777778;76.7244444444444;0;0;0;0;0;0;0;0;0;4;0;2;2;0;0;0;0;2;4;4;0;0;0;0;2;0;0;0;0;0;0;2;2;5;0;0;2;2;0;0;0;0;0;0;2;2;0;0;0;2;0;0;2;2;2;0;0
C34;2001;0.365945984939921;0.718644563373532;0.82267406251598;0.217931543501125;6;7;10;10;6;2;4;0.136359718560248;16;16;under;mixed;ground;short;lateapr;small;4.33333333333333;38.3487179487179;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;1;6;0;2;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;2;2;0;0;0;0;4;0;2;0;4;0;0;0
C35;2001;0.39625531084033;0.853892858294051;0.794064383295754;0.210647338754914;6;12;12;2;5;10;4;0.160936315455168;17;17;under;insect;cavity;resid;lateapr;small;5.3;60.1733333333333;2;0;0;0;0;0;0;4;0;2;0;0;2;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;0;2;0;2;2;0;0;2;0;0;0;6;0;0;4;4;0;0;0
C36;2001;0.39861241247752;0.778385686548194;0.799322681447659;0.26261828753189;6;4;14;8;7;2;4;0.165488295443626;15;15;under;mixed;shrub;short;lateapr;small;4.91025641025641;69.9384615384615;0;0;0;0;0;0;2;0;0;2;0;2;2;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;6;4;0;2;2;2;0;0
C37;2001;0.395002333795236;0.79951050898291;0.794106149840447;0.21423012124285;6;12;14;8;6;2;10;0.159483219962888;19;19;under;mixed;shrub;short;lateapr;small;5.05769230769231;52.7153846153846;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2;2;2;2;4;0;0;2;0;2;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;6;2;2;2
C38;2001;0.382118678868334;0.768285721240035;0.745666892248729;0.184695677885879;5;8;8;4;9;0;4;0.151316519486155;12;12;under;mixed;shrub;short;may;small;4.65151515151515;44.430303030303;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;2;0;1;0;0;0;0;0;0;4;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;4;0;4;0;0;0
C39;2001;0.410683908698568;0.841979792166168;0.912537472773987;0.2529195531915;6;2;6;6;6;2;4;0.170461343071914;11;11;under;insect;ground;short;earlapr;large;5.80769230769231;71.6538461538462;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;2;0;2
C40;2001;0.397231711290994;0.7171803167832;0.845079964908204;0.0917650213363315;4;0;8;2;6;0;2;0.163333671775055;6;6;under;insect;ground;short;earlapr;mid;5.33333333333333;38.4111111111111;0;2;0;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0
C41;2001;0.366384464655502;0.650229702129657;0.806662329622727;0.134417315972463;4;4;8;0;10;1;0;0.138798187480419;9;9;ground;seeds;ground;resid;may;small;4.5;42.3739130434783;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;1
C42;2001;0.420728473374796;0.734862132548179;0.806181472058258;0.187611047540892;6;8;6;8;8;2;4;0.180045480349354;12;12;ground;insect;ground;resid;may;small;5.11111111111111;59.4222222222222;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;6;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;4;0;0;0;4;0;0;2
C43;2001;0.414150507638065;0.748914275338645;0.854957581885691;0.197702750531888;6;8;10;6;7;4;4;0.173952096515479;15;15;ground;mixed;ground;short;lateapr;small;4.83333333333333;57.8051282051282;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;6;0;2;6;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;2;0;0;0;2;2;0;4
C44;2001;0.394375565869205;0.675384395404681;0.8047392620439;0.156680367778891;4;0;8;4;10;0;2;0.162092905140601;9;9;under;seeds;shrub;short;may;mid;4.79166666666667;56.2166666666667;0;0;0;0;0;4;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;2;0;0;0
C45;2001;0.391908483886214;0.80687516639167;0.80628324085387;0.205886447488619;6;4;20;10;4;4;4;0.159707920055914;15;15;canopy;insect;ground;short;lateapr;small;5.17391304347826;41.7434782608696;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;2;0;6;4;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;6;0;0;0;0;2;0;0;0;0;2;0;4;0;4;0;2;2;0;2
C46;2001;0.353016137631807;0.761095098567077;0.815468579511146;0.127931052968296;5;10;12;12;8;0;2;0.128762939876845;14;14;ground;insect;ground;resid;may;small;4.10454545454545;38.8818181818182;0;8;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;2;0;2;2;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;2;0;4;0;2;0;0;0
C47;2001;0.382101008205737;0.776364851626278;0.91199492705216;0.25732118439522;6;4;12;12;10;2;4;0.149492707828951;16;16;under;insect;shrub;short;lateapr;small;4.56818181818182;44.2636363636364;0;4;0;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;2;0;0;0;0;0;2;0;0;0;4;0;2;0;0;0;2;2;0;2;0;0;2;0;2;0;4;0;0;0
C48;2001;0.392134602154005;0.812151708627666;0.891338230175022;0.208967535922078;5;4;8;9;8;0;2;0.158393949259901;15;15;ground;insect;ground;short;earlapr;small;5.17741935483871;44.0709677419355;0;4;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;2;1;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;2;0;2;0;0;2;0;2;0;2;0;0;0
C49;2001;0.361770043618584;0.776847143051706;0.840723053880806;0.152822286681819;5;12;10;8;4;0;6;0.135615876091077;14;14;ground;mixed;ground;resid;may;small;4.95;40.69;0;4;0;2;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;2;0;2;2;0;0;4;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;6;0;0;0
C50;2001;0.393514964147246;0.716871233556971;0.788977777574715;0.247712662804228;6;8;10;12;5;4;4;0.158838228685276;14;14;under;insect;ground;long;lateapr;small;4.63953488372093;53.6767441860465;0;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;2;4;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2;0;0;2;2;0;2;0;0;0;0;0;0;0;4;0;6;0;0;0;4;0;0;2
C51;2001;0.391718543842061;0.745011075555853;0.834952575291839;0.209394246823843;5;6;16;4;9;0;11;0.161041865029551;15;15;under;mixed;shrub;short;lateapr;small;4.43478260869565;55.6217391304348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;0;0;0;0;0;0;2;0;0;6;1;6;0;2;2;6;4;0;0
C52;2001;0.336270374091887;0.823404908465478;0.869387845629644;0.0731170439320667;4;4;10;3;0;0;3;0.122764290224865;6;6;canopy;mixed;shrub;short;lateapr;small;5.275;35.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;3;0;0;0
C53;2001;0.378731119189297;0.75193955406989;0.892583407671038;0.18002069285341;5;4;4;8;16;0;1;0.147624346503052;14;14;ground;seeds;tree;resid;earlapr;mid;3.93939393939394;75.3212121212121;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;2;0;4;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;2;0;6;0;0;2;0;2;0;1;0;0;0
C54;2001;0.406564966874375;0.786646493316078;0.88782896518197;0.175980479656413;6;12;6;10;10;2;4;0.170044885979808;14;14;ground;insect;shrub;resid;lateapr;small;4.63636363636364;69.8318181818182;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;4;4;0;4;0;0;6;0;0;4;4;0;0;0
C55;2001;0.413444106349156;0.796431058693766;0.903033820939198;0.195829155131637;6;4;2;6;9;5;2;0.172177503794377;10;10;ground;insect;ground;resid;lateapr;large;5.32142857142857;77.8714285714286;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;4;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;2;0;0;0;2;0;0;5
C56;2001;0.413587742335597;0.75551413368006;0.912505060580995;0.132418721982947;4;0;4;4;6;0;2;0.175337796887433;7;7;ground;seeds;ground;resid;june;mid;5,00;71.05;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;2;0;0;0
C57;2001;0.365267304438623;0.776683763024584;0.866100559762207;0.120202719319164;4;4;8;0;2;0;4;0.1390520663804;8;8;canopy;mixed;ground;short;earlapr;small;5.16666666666667;32.0444444444444;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0
C58;2001;0.401576718265237;0.793390669329388;0.884936856273403;0.201453180230043;6;4;8;2;2;2;2;0.168112840283005;9;9;ground;insect;ground;short;lateapr;small;5.4;59.8;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;4;0;0;2;2;0;0;2
C59;2001;0.393041557599825;0.733833628933726;0.875296476423545;0.203501023146868;6;7;8;4;10;2;2;0.162614386575701;11;11;ground;mixed;ground;resid;earlapr;small;4.45454545454545;76.1757575757576;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;3;0;0;4;0;0;4;0;0;0;2;0;0;2
C60;2001;0.393844532761521;0.654198830461125;0.866390996686146;0.142132712681125;5;4;6;6;10;0;4;0.16246928000827;11;11;ground;mixed;ground;resid;may;mid;4.7;110.466666666667;0;4;0;0;0;2;2;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0
C61;2001;0.366335194359143;0.7689283458704;0.89664579284;0.15350162370571;4;2;16;4;6;0;0;0.142629998577745;11;11;ground;mixed;ground;short;earlapr;small;4.82142857142857;41.8714285714286;0;4;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;4;0;2;2;0;0;0;0
C62;2001;0.399998518057146;0.807008934386854;0.901042716065721;0.24403492494929;6;10;14;12;8;6;2;0.164239821785038;16;16;under;insect;ground;short;lateapr;small;4.78846153846154;68.2538461538462;2;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;4;0;2;0;0;0;0;6;0;0;0;0;0;4;2;2;0;0;2;4;0;2;0;0;0;0;0;0;0;4;0;6;0;0;4;2;0;0;0
C63;2001;0.403714518414503;0.840721903468306;0.882903715028732;0.270437275901533;6;8;11;10;4;2;10;0.166739624051625;17;17;canopy;insect;ground;short;lateapr;small;4.86666666666667;61.8577777777778;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;2;0;0;0;4;0;0;0;0;0;2;2;2;0;0;0;4;0;2;0;0;0;0;0;0;2;2;6;4;0;0;2;4;0;0;0
C64;2001;0.41483521263157;0.878815271531892;0.858159633813527;0.255063962769613;6;6;8;2;8;10;7;0.174976126260739;17;17;prober;insect;cavity;short;lateapr;small;4.98780487804878;80.3512195121951;0;0;0;0;0;0;2;2;0;2;0;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;2;0;0;0;0;2;0;2;0;1;4;0;0;2;4;2;0;4
C65;2001;0.369859609971698;0.751155069134904;0.816528218467248;0.124593560616039;4;0;12;6;4;0;6;0.145084676483627;9;9;ground;mixed;shrub;short;earlapr;small;4.42857142857143;67.8857142857143;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;4;0;0;0;6;0;0;0
C66;2001;0.371192027638223;0.721151991109717;0.884770144698879;0.277213766588085;6;8;6;10;2;4;3;0.143019929654251;15;15;under;insect;shrub;long;lateapr;small;4.53030303030303;46.4484848484848;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;2;0;0;0;2;1;2;0;2;2;2;0;0;2
C67;2001;0.406193235115526;0.819767848555803;0.886976611458084;0.170909066229967;6;4;2;2;7;2;7;0.166639673717872;11;11;ground;mixed;shrub;resid;earlapr;mid;4.45833333333333;80.4;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;1;0;0;0;0;4;0;0;2
C68;2001;0.339446192338602;0.658405147653192;0.873020695168493;0.123146529600439;4;10;10;6;0;0;5;0.11927114294408;9;9;under;insect;shrub;short;may;small;4.64838709677419;29.9870967741935;2;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;2;6;4;0;0;0
C69;2001;0.412290374310099;0.843161649328022;0.869386089641387;0.272183188866785;6;7;8;8;8;8;2;0.172543907434363;16;16;ground;insect;shrub;resid;earlapr;large;5.09756097560976;77.2439024390244;0;0;0;0;0;4;0;0;0;0;0;4;4;0;0;0;2;0;0;2;2;2;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;0;2;0;0;0;3;0;0;4;0;0;2;0;0;0;2;0;0;2
C70;2001;0.39384367133893;0.836296835747876;0.822265897391915;0.155629124018562;4;8;12;6;6;0;0;0.158889472287917;11;11;canopy;mixed;tree;resid;earlapr;small;4.671875;65.375;0;2;0;0;0;2;0;0;0;0;0;2;0;0;0;0;4;0;0;2;1;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;4;0;0;0;0;0;0;0
C71;2001;0.400995951801637;0.827686800808004;0.940011471683176;0.161151427363756;4;4;4;2;6;0;0;0.161774920504289;7;7;under;insect;tree;resid;earlapr;small;5.125;62.9375;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0
C72;2001;0.426585767691068;0.832545760725028;0.870832410004869;0.175234375727459;5;6;4;4;6;0;8;0.184442638157271;12;12;prober;mixed;shrub;short;march;mid;5.17857142857143;69.0785714285714;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;4;4;0;0
C73;2001;0.409180676808428;0.827264579234254;0.92055749707391;0.285011697940171;5;3;2;8;8;4;0;0.168073721294612;12;12;ground;insect;ground;resid;earlapr;large;5.18;75.624;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;2;0;4;0;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
C74;2001;0.388767724013772;0.809735304572882;0.84627074811666;0.220477115927997;6;2;16;2;6;4;8;0.157168315093128;13;13;prober;mixed;shrub;short;lateapr;small;4.63157894736842;66.5789473684211;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;2;2;0;0;0;0;2;0;4;0;0;0;0;0;0;2;0;2;4;0;0;0;4;2;0;0
C75;2001;0.361037264257338;0.738368381347223;0.860140948873102;0.218624371649863;6;19;9;8;8;2;3;0.139793207178159;16;16;under;insect;shrub;resid;march;small;5.43877551020408;39.5265306122449;15;2;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;0;0;0;0;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;4;0;2;0;3;0;0;2
C76;2001;0.39821161841282;0.745419673730416;0.908634268862615;0.250267849830907;6;4;6;5;9;2;2;0.162620409073399;14;14;ground;insect;shrub;resid;earlapr;small;4.68214285714286;68.3428571428571;0;4;0;0;0;2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;2;2;0;0;0;2;0;2;0;0;2
